OBJECTID,DPTOMPIO,CODIGO_VER,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,FUENTE,DESCRIPCIO,SEUDONIMOS,AREA_HA,COD_DPTO,ShapeSTArea,ShapeSTLength
1528,52693,52693046,NARIÑO,SAN PABLO,VEGA QUITO,2005,POT,AUMENTA UN 100% DE SU AREA INICIAL,NULL,110.43815814,52,1109816.99829102,5094.46768768759
1529,52693,52693034,NARIÑO,SAN PABLO,LAS JUNTAS,2005,POT,NULL,NULL,129.35249429,52,1299917.28491211,5154.02440204201
1530,52693,52693022,NARIÑO,SAN PABLO,EL MESON,2005,POT,NULL,NULL,557.07392856,52,5598878.68005371,11535.8178005668
1531,52693,52693006,NARIÑO,SAN PABLO,BATEROS,2005,POT,NULL,NULL,696.65943658,52,7001107.37451172,13245.2217893459
1532,52835,52835003,NARIÑO,TUMACO,CORREGIMIENTO CHAGUI,2003,POT,VEREDA CON CENTRO POBLADO,NULL,30669.0484037,52,307209311.362183,94556.5014768454
1533,52835,52835009,NARIÑO,TUMACO,CORREGIMIENTO ESTERO TABLONES,2003,POT,VEREDA CON CENTRO POBLADO,NULL,5573.19245544,52,55816867.2674561,41874.9426340635
1534,52835,52835010,NARIÑO,TUMACO,CORREGIMIENTO MEJICANO,2003,POT,VEREDA CON CENTRO POBLADO,NULL,11813.5856853,52,118301794.958862,63101.8989012067
1535,52835,52835011,NARIÑO,TUMACO,CORREGIMIENTO RESCATE LAS VARAS,2003,POT,VEREDA CON CENTRO POBLADO,NULL,14044.3304393,52,140588452.904785,53663.66579889
1536,52585,52585022,NARIÑO,PUPIALES,VEREDA QUITIAQUEZ,2012,ALCALDIA MUNICIPAL,NULL,NULL,452.40244943,52,4537615.55603027,10975.6914180833
1537,52786,52786003,NARIÑO,TAMINANGO,CHARGUAYACO,2010,POT,NULL,NULL,575.23423982,52,5777756.56811523,13189.2367158003
1538,52786,52786032,NARIÑO,TAMINANGO,PALOBOBO,2010,POT,NULL,NULL,323.97135543,52,3253984.37207031,8265.98680442627
1539,52786,52786012,NARIÑO,TAMINANGO,EL PANTANO,2010,POT,NULL,NULL,222.67411633,52,2236480.57385254,6463.38927585393
1540,52788,52788023,NARIÑO,TANGUA,SAN FRANCISCO,1999,CATASTRO IGAC,NULL,NULL,337.20362086,52,3384606.6675415,10504.0670709085
1541,52786,52786029,NARIÑO,TAMINANGO,MAMAJUANA,2010,POT,NULL,NULL,680.58128118,52,6834160.64794922,15854.7717605563
1542,52786,52786041,NARIÑO,TAMINANGO,VIENTO LIBRE,2010,POT,NULL,NULL,978.83614955,52,9829358.28564453,16742.3314321863
1543,52786,52786034,NARIÑO,TAMINANGO,PAPAYAL,2010,POT,NULL,NULL,805.15944157,52,8085625.05761719,13513.5731527549
1544,52786,52786020,NARIÑO,TAMINANGO,LA CONCORDIA,2010,POT,NULL,NULL,947.60081083,52,9516681.84057617,13831.3881651857
1545,52585,52585002,NARIÑO,PUPIALES,VEREDA CALPUTAN,2012,ALCALDIA MUNICIPAL,NULL,NULL,452.62884111,52,4540416.63421631,11329.5603596916
1546,52585,52585017,NARIÑO,PUPIALES,VEREDA INCHUCHALA,2012,ALCALDIA MUNICIPAL,NULL,NULL,270.81835399,52,2716674.67279053,9066.98090937263
1547,52585,52585019,NARIÑO,PUPIALES,VEREDA MIRAFLORES,2012,ALCALDIA MUNICIPAL,NULL,NULL,380.83575009,52,3820321.11804199,8547.79714034642
1548,52585,52585028,NARIÑO,PUPIALES,VEREDA TEPUD,2012,ALCALDIA MUNICIPAL,NULL,NULL,486.91322878,52,4883898.10046387,11269.492483333
1549,52585,52585004,NARIÑO,PUPIALES,VEREDA CHIRES CENTRO,2012,ALCALDIA MUNICIPAL,NULL,NULL,672.49868261,52,6745548.9574585,14628.4698196724
1550,52585,52585020,NARIÑO,PUPIALES,VEREDA PIACUN,2012,ALCALDIA MUNICIPAL,NULL,NULL,627.95365243,52,6298968.25427246,12131.6316915622
1551,52585,52585009,NARIÑO,PUPIALES,VEREDA EL COMÚN,2012,ALCALDIA MUNICIPAL,NULL,NULL,440.0694551,52,4414438.89025879,12435.6756006774
1552,52585,52585015,NARIÑO,PUPIALES,VEREDA IMBULA CHICO,2012,ALCALDIA MUNICIPAL,NULL,NULL,221.87585507,52,2225725.81665039,10018.6444243752
1553,52788,52788024,NARIÑO,TANGUA,SAN LUIS BAJO,1999,CATASTRO IGAC,NULL,NULL,541.54049813,52,5436248.72906494,11316.0268550507
1554,52788,52788029,NARIÑO,TANGUA,SANTANDER,1999,CATASTRO IGAC,VEREDA CON CENTRO POBLADO,NULL,532.81201848,52,5348671.1817627,12839.1417927275
1555,52788,52788009,NARIÑO,TANGUA,EL TAMBORCILLO,1999,CATASTRO IGAC,NULL,NULL,210.49118334,52,2112969.6661377,7035.50488490592
1556,52788,52788030,NARIÑO,TANGUA,SIQUITAN,1999,CATASTRO IGAC,NULL,NULL,1588.91521378,52,15949229.4891357,25242.3639143203
1557,52694,52694008,NARIÑO,SAN PEDRO DE CARTAGO (CARTAGO),EL SALADO,INDF,DESCONOCIDA,NULL,NULL,681.41255015,52,6845803.45019531,12799.5531253581
1558,52720,52720002,NARIÑO,SAPUYES,LA CAMPANA,2009,EOT,NULL,NULL,579.59578838,52,5814608.19696045,16136.7343946795
1559,52720,52720004,NARIÑO,SAPUYES,LOS MONOS,2009,EOT,NULL,NULL,752.44027986,52,7548846.92388916,16054.0406667552
1560,52678,52678005,NARIÑO,SAMANIEGO,CARRIZAL,2009,POT,NULL,NULL,768.5863758,52,7712146.63378906,17716.5201493768
1561,52678,52678015,NARIÑO,SAMANIEGO,LA AGUADA,2009,POT,NULL,NULL,918.50513516,52,9217041.11010742,13778.9358413635
1562,52678,52678014,NARIÑO,SAMANIEGO,ESTACION ROSO,2009,POT,NULL,NULL,554.03398861,52,5559834.1114502,12610.0714794801
1563,52678,52678023,NARIÑO,SAMANIEGO,VILLAFLOR,2009,POT,NULL,NULL,1388.8160198,52,13935884.8006592,23513.9962981334
1564,52678,52678019,NARIÑO,SAMANIEGO,PLAN DE SAN MARTIN,2009,POT,NULL,NULL,449.56324864,52,4511232.30187988,12442.8706244421
1565,52678,52678012,NARIÑO,SAMANIEGO,EL SALADO,2009,POT,NULL,NULL,896.29307782,52,8994438.15222168,17308.1804762663
1566,52678,52678020,NARIÑO,SAMANIEGO,PUERCHAG,2009,POT,NULL,NULL,634.57266995,52,6367615.87402344,16204.1884137001
1567,52678,52678016,NARIÑO,SAMANIEGO,LA CAPILLA,2009,POT,NULL,NULL,1811.90906253,52,18180969.2677002,22037.7317788682
1568,52678,52678022,NARIÑO,SAMANIEGO,TANAMA,2009,POT,NULL,NULL,1314.48130777,52,13191027.210083,21212.8574661997
1569,52678,52678010,NARIÑO,SAMANIEGO,EL LLANO,2009,POT,NULL,NULL,1390.71734117,52,13956778.4915771,17362.3255984972
1570,52678,52678008,NARIÑO,SAMANIEGO,CHUGULDI,2009,POT,NULL,NULL,4511.2417024,52,45267905.380127,32342.0096964787
1571,52678,52678017,NARIÑO,SAMANIEGO,LA PLANADA,2009,POT,NULL,NULL,27001.2552378,52,270855334.935059,131953.118983314
1572,52678,52678001,NARIÑO,SAMANIEGO,ANDALUCIA,2009,POT,NULL,NULL,2334.06294695,52,23414459.6938477,20570.3846709117
1573,52678,52678018,NARIÑO,SAMANIEGO,MONTUFAR,2009,POT,NULL,NULL,2143.95683037,52,21505436.9122314,23568.1452080189
1574,52405,52405005,NARIÑO,LEIVA,LEIVA,2010,EOT LEIVA,NULL,NULL,4702.02012295,52,47239631.7336426,30963.6148917897
1575,52405,52405002,NARIÑO,LEIVA,EL PALMAR,2010,EOT LEIVA,NULL,NULL,2596.95795378,52,26087500.9500732,23775.8664262206
1576,52405,52405007,NARIÑO,LEIVA,SANTA LUCIA,2010,EOT LEIVA,NULL,NULL,9393.51468797,52,94375862.9667969,59916.3528157239
1577,52405,52405004,NARIÑO,LEIVA,LA VILLA,2010,EOT LEIVA,SE REDUCE EL 50% DE SU AREA INICIAL,NULL,2749.05644037,52,27617390.5541992,24737.7449255137
1578,52405,52405008,NARIÑO,LEIVA,TABLON,2010,EOT LEIVA,NULL,NULL,1269.56332229,52,12753036.9200439,17928.6026230102
1579,52418,52418005,NARIÑO,LOS ANDES (SOTOMAYOR),SELVA,2012,POT, SE REDUJO EN UN 50% DE SU AREA INICIAL,NULL,29670.3999907,52,297750475.42041,90104.7267023659
1580,52418,52418001,NARIÑO,LOS ANDES (SOTOMAYOR),EL CARRIZAL,2012,POT,NULL,NULL,3123.89889737,52,31354338.5626221,28000.8034990442
1581,73236,73236001,TOLIMA,DOLORES,AMBICA,2010,POT,NULL,NULL,1604.81514901,73,16213429.8122559,18917.6902463743
1582,73236,73236024,TOLIMA,DOLORES,PUERTA DE CANA,2010,POT,NULL,NULL,729.86148213,73,7373583.2746582,15378.1960645446
1583,73236,73236028,TOLIMA,DOLORES,SAN JOSE,2010,POT,NULL,NULL,1825.37682944,73,18442150.9777832,19694.9902923396
1584,73236,73236034,TOLIMA,DOLORES,YOPO,2010,POT,NULL,NULL,770.75777913,73,7786911.24560547,13855.7290643586
1585,73236,73236014,TOLIMA,DOLORES,LA GUACAMAYA,2010,POT,NULL,NULL,503.41955748,73,5086129.62573242,10764.3605352978
1586,73236,73236005,TOLIMA,DOLORES,CORINTO,2010,POT,NULL,NULL,3072.86989975,73,31043517.8945312,27169.2865135201
1587,73236,73236009,TOLIMA,DOLORES,EL PESCADO,2010,POT,NULL,NULL,1318.05830717,73,13317162.4575195,21992.4079211025
1588,73236,73236004,TOLIMA,DOLORES,COLOPO,2010,POT,NULL,NULL,1562.72047463,73,15787708.763916,19038.927503751
1589,73236,73236022,TOLIMA,DOLORES,PICACHOS,2010,POT,NULL,NULL,1537.63171233,73,15535799.1762695,18137.0267862839
1590,73236,73236008,TOLIMA,DOLORES,EL JAPON,2010,POT,NULL,NULL,1851.93525409,73,18712368.0622559,18142.7548366436
1591,73236,73236021,TOLIMA,DOLORES,PALOS ALTOS,2010,POT,NULL,NULL,1627.54128937,73,16444730.3239746,16963.1190826411
1592,73236,73236023,TOLIMA,DOLORES,PORTACHUELO,2010,POT,NULL,NULL,5110.48007658,73,51638766.3017578,30165.7873621881
1593,73236,73236002,TOLIMA,DOLORES,BERMEJO,2010,POT,NULL,NULL,4171.84791104,73,42150210.9118652,43140.936834062
1594,73236,73236029,TOLIMA,DOLORES,SAN JUAN,2010,POT,NULL,NULL,1712.9176856,73,17308232.7817383,24127.359637192
1595,73236,73236017,TOLIMA,DOLORES,LOS MANGOS,2010,POT,NULL,NULL,903.71142584,73,9131951.03735352,17364.6957630236
1596,73236,73236018,TOLIMA,DOLORES,MACAL,2010,POT,NULL,NULL,1952.621334,73,19732511.2587891,21363.5768487919
1597,73236,73236016,TOLIMA,DOLORES,LLANITOS,2010,POT,VEREDA CON CENTRO POBLADO,NULL,1390.3524243,73,14050016.4519043,20239.3721458121
1598,73236,73236032,TOLIMA,DOLORES,SANTA RITA,2010,POT,NULL,NULL,791.88951742,73,8002633.9609375,15098.416366864
1599,73236,73236027,TOLIMA,DOLORES,SAN ANDRES,2010,POT,VEREDA CON CENTRO POBLADO,NULL,3705.77320976,73,37448069.7180176,32573.3859863414
1600,73275,73275001,TOLIMA,FLANDES,CAMALA,2010,POT,NULL,NULL,1526.38165148,73,15446909.7619629,25246.2293148352
1601,73275,73275006,TOLIMA,FLANDES,PARADERO 2,2010,POT,NULL,NULL,290.51370608,73,2940035.61669922,7199.69089778753
1602,73275,73275003,TOLIMA,FLANDES,EL PARAISO,2010,POT,NULL,NULL,992.69074505,73,10045423.1096191,16610.3733764988
1603,52838,52838054,NARIÑO,TÚQUERRES,PUERANQUER,2009,EOT,NULL,NULL,308.58455426,52,3095985.21618652,9250.87908875846
1604,52838,52838004,NARIÑO,TÚQUERRES,BUENA VISTA,2009,EOT,NULL,NULL,524.77255018,52,5265126.76245117,12433.3385297378
1605,52838,52838003,NARIÑO,TÚQUERRES,ARRAYAN DE YASCUL,2009,EOT,NULL,NULL,363.97647702,52,3651825.20202637,11735.4225851538
1606,52838,52838067,NARIÑO,TÚQUERRES,SANTA CECILIA,2009,EOT,VEREDA CON CENTRO POBLADO,NULL,366.18597145,52,3673817.97839355,10378.8619188688
1607,52838,52838063,NARIÑO,TÚQUERRES,SAN JOSE EL PARTIDERO,2009,EOT,NULL,NULL,437.42668225,52,4388429.00317383,12212.4715393578
1608,73168,73168023,TOLIMA,CHAPARRAL,CARBONAL,2010,POT,NULL,NULL,774.69617005,73,7823657.84301758,14267.6442868266
1609,73168,73168097,TOLIMA,CHAPARRAL,MULICO EL AGRADO,2010,POT,NULL,NULL,772.82198585,73,7804919.82641602,13997.4045331614
1610,73226,73226034,TOLIMA,CUNDAY,LA YUCA,2006,CATASTRO IGAC,NULL,NULL,758.96847099,73,7675138.10766602,13088.8693911718
1611,73226,73226040,TOLIMA,CUNDAY,MONTAÑUELA,2006,CATASTRO IGAC,NULL,NULL,1452.05890853,73,14685202.4272461,17882.0029683628
1612,73226,73226016,TOLIMA,CUNDAY,EL CUINDE,2006,CATASTRO IGAC,NULL,NULL,781.23838436,73,7900672.22924805,13624.1996237363
1613,73226,73226055,TOLIMA,CUNDAY,VALENCIA,2006,CATASTRO IGAC,VEREDA CON CENTRO POBLADO,NULL,1758.93288813,73,17787330.4833984,27448.1315932582
1614,73226,73226046,TOLIMA,CUNDAY,SAN JOSE DE ARENALES,2006,CATASTRO IGAC,NULL,NULL,3678.41333356,73,37197524.4611816,32786.4713616589
1615,73168,73168088,TOLIMA,CHAPARRAL,LAS MESETAS,2010,POT,NULL,NULL,365.35800466,73,3690269.19458008,10204.880196653
1616,73168,73168112,TOLIMA,CHAPARRAL,PUNTERALES,2010,POT,NULL,NULL,162.59193855,73,1642250.77563477,7975.23140305196
1617,73168,73168090,TOLIMA,CHAPARRAL,LOS ANGELES,2010,POT,NULL,NULL,1815.55514561,73,18340024.1347656,25312.5991906176
1618,73168,73168110,TOLIMA,CHAPARRAL,PROVIDENCIA,2010,POT,NULL,NULL,498.99990208,73,5040532.72460938,12109.2210026114
1619,73168,73168139,TOLIMA,CHAPARRAL,TULUNI,2010,POT,NULL,NULL,640.36076592,73,6469074.0012207,11600.7234957414
1620,73168,73168054,TOLIMA,CHAPARRAL,IRCO DOS AGUAS,2010,POT,NULL,NULL,939.95147117,73,9494565.64428711,16476.5065713143
1621,73168,73168020,TOLIMA,CHAPARRAL,BUENOS AIRES,2010,POT,NULL,NULL,687.59897263,73,6945991.40844727,15514.0868152847
1622,73168,73168047,TOLIMA,CHAPARRAL,GUAINI,2010,POT,NULL,NULL,969.18721207,73,9792251.50439453,19644.3729826837
1623,73168,73168012,TOLIMA,CHAPARRAL,BETANIA,2010,POT,NULL,NULL,315.77742973,73,3189894.07763672,7739.63505853702
1624,73168,73168055,TOLIMA,CHAPARRAL,JAZMINIA,2010,POT,NULL,NULL,434.36116646,73,4387926.50512695,9211.34344156633
1625,73168,73168099,TOLIMA,CHAPARRAL,MULICO LAS DELICIAS,2010,POT,NULL,NULL,675.29475743,73,6820129.7800293,12929.8713984661
1626,73168,73168098,TOLIMA,CHAPARRAL,MULICO JARDIN,2010,POT,NULL,NULL,325.91549772,73,3291675.46264648,8317.69844811319
1627,73168,73168061,TOLIMA,CHAPARRAL,LA CIERRA,2010,POT,NULL,NULL,654.43275219,73,6609269.77490234,19627.9167719724
1628,73168,73168078,TOLIMA,CHAPARRAL,LA PROFUNDA,2010,POT,VEREDA CON CENTRO POBLADO,NULL,787.99661571,73,7958039.12182617,16037.0840814102
1629,73168,73168096,TOLIMA,CHAPARRAL,MULICO ALTAGRACIA,2010,POT,NULL,NULL,233.17475138,73,2355083.09301758,6431.12786184786
1630,73168,73168028,TOLIMA,CHAPARRAL,COPETE MONSERRATE,2010,POT,NULL,NULL,3480.5677693,73,35154765.3068848,47605.711955249
1631,73168,73168035,TOLIMA,CHAPARRAL,EL GUADUAL,2010,POT,NULL,NULL,647.28621844,73,6539912.73706055,13532.8377097201
1632,73168,73168031,TOLIMA,CHAPARRAL,EL BOSQUE,2010,POT,NULL,NULL,378.94784417,73,3828669.65698242,10222.2978368092
1633,73168,73168025,TOLIMA,CHAPARRAL,CHITATO,2010,POT,NULL,NULL,745.36752164,73,7531916.92504883,15295.3334408948
1634,73168,73168063,TOLIMA,CHAPARRAL,LA CIMARRONA ALTA,2010,POT,NULL,NULL,520.52353382,73,5259746.10546875,10933.8465705514
1635,73168,73168071,TOLIMA,CHAPARRAL,LA JULIA,2010,POT,NULL,NULL,666.36987417,73,6734139.11914062,15795.948796505
1636,73168,73168070,TOLIMA,CHAPARRAL,LA HOLANDA HERMOSAS,2010,POT,NULL,NULL,176.98765902,73,1788388.60766602,5998.86463895007
1637,73168,73168005,TOLIMA,CHAPARRAL,ALTO REDONDO,2010,POT,NULL,NULL,2504.59517694,73,25310470.7424316,28403.3208035546
1638,52786,52786040,NARIÑO,TAMINANGO,TURBAMBILLA,2010,POT,NULL,NULL,924.06282153,52,9280189.74157715,13199.1622689183
1639,52786,52786039,NARIÑO,TAMINANGO,TAMINANGUITO,2010,POT,NULL,NULL,529.65543615,52,5319437.8939209,9860.67702642197
1640,52786,52786008,NARIÑO,TAMINANGO,EL CHILCAL,2010,POT,NULL,NULL,586.85636717,52,5893907.64221191,10504.8581327102
1641,52786,52786025,NARIÑO,TAMINANGO,LIMONCITO,2010,POT,NULL,NULL,153.86877814,52,1545296.01965332,5666.89232575776
1642,52786,52786035,NARIÑO,TAMINANGO,PASOFEO,2010,POT,NULL,NULL,183.38788145,52,1841650.07250977,5630.15668053516
1643,52786,52786007,NARIÑO,TAMINANGO,DON DIEGO,2010,POT,NULL,NULL,298.8841036,52,3001586.64196777,7449.07422730994
1644,52786,52786037,NARIÑO,TAMINANGO,SAN ISIDRO,2010,POT,NULL,NULL,285.57847696,52,2867942.94091797,7637.9089441708
1645,52678,52678009,NARIÑO,SAMANIEGO,EL DECIO,2009,POT,NULL,NULL,5087.6834909,52,51050480.3797607,40935.865197063
1646,52678,52678002,NARIÑO,SAMANIEGO,BAJO CANADA,2009,POT,NULL,NULL,3258.23340305,52,32696620.46875,32305.5781315967
1647,52678,52678013,NARIÑO,SAMANIEGO,EL TIGRE,2009,POT,NULL,NULL,2737.34963312,52,27456684.2519531,25207.6513825207
1648,73168,73168095,TOLIMA,CHAPARRAL,MESA DE AGUAYO,2010,POT,NULL,NULL,2089.20947105,73,21106368.0258789,25075.0655137257
1649,73168,73168030,TOLIMA,CHAPARRAL,DOS QUEBRADAS,2010,POT,NULL,NULL,402.87547411,73,4069957.21166992,12322.2478169553
1650,73168,73168093,TOLIMA,CHAPARRAL,MAITO,2010,POT,NULL,NULL,2289.06556102,73,23128699.2485352,21681.4786005259
1651,73168,73168016,TOLIMA,CHAPARRAL,BRISAS SAN PABLO AMBEIMA,2010,POT,NULL,NULL,566.75188013,73,5726136.19506836,10409.8854923574
1652,73168,73168116,TOLIMA,CHAPARRAL,SAN FERNANDO,2010,POT,NULL,NULL,6799.60928651,73,68689514.7890625,39159.5700201363
1653,73671,73671002,TOLIMA,SALDAÑA,CONCORDIA,2012,POT,NULL,NULL,1463.48532831,73,14796163.1450195,26565.4543928381
1654,73671,73671006,TOLIMA,SALDAÑA,JABALCÓN,2012,POT,NULL,NULL,3241.08718826,73,32765915.2331543,35112.079446422
1655,73671,73671005,TOLIMA,SALDAÑA,EL REDIL,2012,POT,NULL,NULL,1313.15658084,73,13276169.7600098,28998.0314459466
1656,73675,73675044,TOLIMA,SAN ANTONIO,TOLDA BLANCA,2011,POT SAN ANTONIO,NULL,NULL,1053.58367819,73,10654129.1669922,16200.0184154425
1657,52678,52678003,NARIÑO,SAMANIEGO,BETANIA,2009,POT,NULL,NULL,7516.71886646,52,75412700.7650146,40994.5872591692
1658,52678,52678021,NARIÑO,SAMANIEGO,SAN DIEGO,2009,POT,NULL,NULL,6594.44199537,52,66152617.814209,53560.5195437126
1659,52678,52678011,NARIÑO,SAMANIEGO,EL MOTILON,2009,POT,NULL,NULL,1557.68764152,52,15631622.5686035,27696.6188457119
1660,52678,52678004,NARIÑO,SAMANIEGO,BOLIVAR,2009,POT,NULL,NULL,2585.5519554,52,25946497.4465332,23569.3514552659
1661,52678,52678024,NARIÑO,SAMANIEGO,YUNGUILLA,2009,POT,NULL,NULL,331.41082121,52,3325713.03356934,8211.32102005348
1662,52678,52678007,NARIÑO,SAMANIEGO,CHINCHAL,2009,POT,NULL,NULL,1191.81776514,52,11958611.2845459,15402.596664906
1663,52678,52678006,NARIÑO,SAMANIEGO,CARTAGENA,2009,POT,NULL,NULL,365.91222707,52,3671667.12646484,14850.074592952
1664,52693,52693017,NARIÑO,SAN PABLO,EL ALTO,2005,POT,NULL,NULL,233.46712738,52,2346010.78149414,10856.3383158177
1665,52693,52693019,NARIÑO,SAN PABLO,EL DIAMANTE,2005,POT,NULL,NULL,90.21045967,52,906499.788574219,5203.78177312136
1666,52693,52693021,NARIÑO,SAN PABLO,EL LINDERO,2005,POT,NULL,NULL,89.1303132,52,895654.333496094,5082.72631530459
1667,52693,52693040,NARIÑO,SAN PABLO,NUEVA FLORIDA,2005,POT,NULL,NULL,44.77919048,52,449978.859130859,3256.66833175168
1668,52506,52506005,NARIÑO,OSPINA,GAVILANES,2004,EOT MPIO DE OSPINA,NULL,NULL,188.60030375,52,1892136.3012085,9779.0872870232
1669,73168,73168009,TOLIMA,CHAPARRAL,ARGENTINA HERMOSAS,2010,POT,NULL,NULL,3005.18767398,73,30369766.2675781,31254.4265588573
